frame.time,ip.src_host,ip.dst_host,tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset,tcp.flags.push,tcp.flags.urg,tcp.len,tcp.payload,http.request.method,http.request.full_uri,http.request.version,http.request.uri.query,http.referer,http.content_length,http.file_data,http.response,mqtt.msgtype,mqtt.msg,mqtt.topic,mqtt.topic_len,mqtt.conflags,mqtt.conflag.cleansess,mqtt.len,mqtt.proto_len,mqtt.protoname,mqtt.ver,mqtt.msg_decoded_as,mqtt.conack.flags,mqtt.hdrflags,mqtt.qos,mqtt.retain,mqtt.dupflag,ip.ttl,tcp.window_size,http.user_agent,http.host,mqtt.clientid,frame.len,frame.protocols,Temperature,Memory,In_Temperature,CPU,RSSI,MAC_extracted,anomaly.layer,anomaly.name,anomaly.label
1753092883000000,10.42.0.37,10.42.0.1,58677,1883,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64240.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.1,10.42.0.37,1883,58677,0,1,1,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65160.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.37,10.42.0.1,58677,1883,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.37,10.42.0.1,58677,1883,1,1,0,1,0,0,1,0,35,!,0.0,0.0,0.0,0.0,0.0,0,,0.0,1,,0,0,0,1,33,4,MQTT,4,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,101,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.1,10.42.0.37,1883,58677,1,36,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.1,10.42.0.37,1883,58677,1,36,0,1,0,0,1,0,4,,0.0,0.0,0.0,0.0,0.0,0,,0.0,2,,0,0,0,0,2,0,0,0,0.0,0x00,0,0,0,0,64,65152.0,0.0,0.0,0,70,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.1,10.42.0.37,1883,58677,5,36,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.37,10.42.0.1,58677,1883,36,5,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.37,10.42.0.1,58677,1883,36,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092883000000,10.42.0.1,10.42.0.37,1883,58677,6,37,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.37,10.42.0.1,58285,1883,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64240.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.1,10.42.0.37,1883,58285,0,1,1,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65160.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.37,10.42.0.1,58285,1883,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.37,10.42.0.1,58285,1883,1,1,0,1,0,0,1,0,37,#,0.0,0.0,0.0,0.0,0.0,0,,0.0,1,,0,0,0,1,35,4,MQTT,4,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,103,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.1,10.42.0.37,1883,58285,1,38,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.1,10.42.0.37,1883,58285,1,38,0,1,0,0,1,0,4,,0.0,0.0,0.0,0.0,0.0,0,,0.0,2,,0,0,0,0,2,0,0,0,0.0,0x00,0,0,0,0,64,65152.0,0.0,0.0,0,70,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.1,10.42.0.37,1883,58285,5,38,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.37,10.42.0.1,58285,1883,38,5,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.37,10.42.0.1,58285,1883,38,5,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.1,10.42.0.37,1883,58285,6,39,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092884000000,10.42.0.37,10.42.0.1,58285,1883,39,6,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.37,10.42.0.1,41875,1883,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64240.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.1,10.42.0.37,1883,41875,0,1,1,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65160.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.37,10.42.0.1,41875,1883,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.37,10.42.0.1,41875,1883,1,1,0,1,0,0,1,0,32,,0.0,0.0,0.0,0.0,0.0,0,,0.0,1,,0,0,0,1,30,4,MQTT,4,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,98,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.1,10.42.0.37,1883,41875,1,33,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.1,10.42.0.37,1883,41875,1,33,0,1,0,0,1,0,4,,0.0,0.0,0.0,0.0,0.0,0,,0.0,2,,0,0,0,0,2,0,0,0,0.0,0x00,0,0,0,0,64,65152.0,0.0,0.0,0,70,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.1,10.42.0.37,1883,41875,5,33,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.37,10.42.0.1,41875,1883,33,5,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.37,10.42.0.1,41875,1883,33,5,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.1,10.42.0.37,1883,41875,6,34,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092885000000,10.42.0.37,10.42.0.1,41875,1883,34,6,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.37,10.42.0.1,33547,1883,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64240.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.1,10.42.0.37,1883,33547,0,1,1,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65160.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.37,10.42.0.1,33547,1883,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.37,10.42.0.1,33547,1883,1,1,0,1,0,0,1,0,43,),0.0,0.0,0.0,0.0,0.0,0,,0.0,1,,0,0,0,1,41,4,MQTT,4,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,109,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.1,10.42.0.37,1883,33547,1,44,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.1,10.42.0.37,1883,33547,1,44,0,1,0,0,1,0,4,,0.0,0.0,0.0,0.0,0.0,0,,0.0,2,,0,0,0,0,2,0,0,0,0.0,0x00,0,0,0,0,64,65152.0,0.0,0.0,0,70,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.1,10.42.0.37,1883,33547,5,44,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.37,10.42.0.1,33547,1883,44,5,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.37,10.42.0.1,33547,1883,44,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092887000000,10.42.0.1,10.42.0.37,1883,33547,6,45,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.37,10.42.0.1,54959,1883,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64240.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.1,10.42.0.37,1883,54959,0,1,1,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65160.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.37,10.42.0.1,54959,1883,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.37,10.42.0.1,54959,1883,1,1,0,1,0,0,1,0,39,%,0.0,0.0,0.0,0.0,0.0,0,,0.0,1,,0,0,0,1,37,4,MQTT,4,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,105,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.1,10.42.0.37,1883,54959,1,40,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.1,10.42.0.37,1883,54959,1,40,0,1,0,0,1,0,4,,0.0,0.0,0.0,0.0,0.0,0,,0.0,2,,0,0,0,0,2,0,0,0,0.0,0x00,0,0,0,0,64,65152.0,0.0,0.0,0,70,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.1,10.42.0.37,1883,54959,5,40,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.37,10.42.0.1,54959,1883,40,5,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.37,10.42.0.1,54959,1883,40,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092888000000,10.42.0.1,10.42.0.37,1883,54959,6,41,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.37,10.42.0.1,60037,1883,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64240.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.1,10.42.0.37,1883,60037,0,1,1,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65160.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.37,10.42.0.1,60037,1883,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.37,10.42.0.1,60037,1883,1,1,0,1,0,0,1,0,38,$,0.0,0.0,0.0,0.0,0.0,0,,0.0,1,,0,0,0,1,36,4,MQTT,4,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,104,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.1,10.42.0.37,1883,60037,1,39,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.1,10.42.0.37,1883,60037,1,39,0,1,0,0,1,0,4,,0.0,0.0,0.0,0.0,0.0,0,,0.0,2,,0,0,0,0,2,0,0,0,0.0,0x00,0,0,0,0,64,65152.0,0.0,0.0,0,70,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.1,10.42.0.37,1883,60037,5,39,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.37,10.42.0.1,60037,1883,39,5,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.37,10.42.0.1,60037,1883,39,5,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.1,10.42.0.37,1883,60037,6,40,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092889000000,10.42.0.37,10.42.0.1,60037,1883,40,6,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.37,10.42.0.1,33261,1883,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64240.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.1,10.42.0.37,1883,33261,0,1,1,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65160.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.37,10.42.0.1,33261,1883,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.37,10.42.0.1,33261,1883,1,1,0,1,0,0,1,0,33,,0.0,0.0,0.0,0.0,0.0,0,,0.0,1,,0,0,0,1,31,4,MQTT,4,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,99,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.1,10.42.0.37,1883,33261,1,34,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.1,10.42.0.37,1883,33261,1,34,0,1,0,0,1,0,4,,0.0,0.0,0.0,0.0,0.0,0,,0.0,2,,0,0,0,0,2,0,0,0,0.0,0x00,0,0,0,0,64,65152.0,0.0,0.0,0,70,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.1,10.42.0.37,1883,33261,5,34,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.37,10.42.0.1,33261,1883,34,5,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.37,10.42.0.1,33261,1883,34,6,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092890000000,10.42.0.1,10.42.0.37,1883,33261,6,35,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092891000000,10.42.0.37,10.42.0.1,51911,1883,0,0,1,0,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64240.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092891000000,10.42.0.1,10.42.0.37,1883,51911,0,1,1,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65160.0,0.0,0.0,0,74,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092891000000,10.42.0.37,10.42.0.1,51911,1883,1,1,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092891000000,10.42.0.37,10.42.0.1,51911,1883,1,1,0,1,0,0,1,0,39,%,0.0,0.0,0.0,0.0,0.0,0,,0.0,1,,0,0,0,1,37,4,MQTT,4,0.0,0,0,0,0,0,64,64256.0,0.0,0.0,0,105,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092891000000,10.42.0.1,10.42.0.37,1883,51911,1,40,0,1,0,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
1753092891000000,10.42.0.1,10.42.0.37,1883,51911,1,40,0,1,0,0,1,0,4,,0.0,0.0,0.0,0.0,0.0,0,,0.0,2,,0,0,0,0,2,0,0,0,0.0,0x00,0,0,0,0,64,65152.0,0.0,0.0,0,70,eth:ethertype:ip:tcp:mqtt,,,,,,,2.0,MQTTBruteForce,1.0
1753092891000000,10.42.0.1,10.42.0.37,1883,51911,5,40,0,1,1,0,0,0,0,,0.0,0.0,0.0,0.0,0.0,0,,0.0,0,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,64,65152.0,0.0,0.0,0,66,eth:ethertype:ip:tcp,,,,,,,2.0,MQTTBruteForce,1.0
